Freq.	V(vout2)/V(vin)
2.82290729072886e+008	(4.32615600740220e+001dB,-4.60967857435495e+001°)
2.82328232823261e+008	(4.32611465949128e+001dB,-4.61016439383569e+001°)
2.82365736573636e+008	(4.32607331076657e+001dB,-4.61065017560902e+001°)
2.82403240324011e+008	(4.32603196122908e+001dB,-4.61113591967663e+001°)
2.82440744074386e+008	(4.32599061087974e+001dB,-4.61162162604473e+001°)
2.82478247824761e+008	(4.32594925971856e+001dB,-4.61210729472395e+001°)
2.82515751575136e+008	(4.32590790774740e+001dB,-4.61259292570418e+001°)
2.82553255325511e+008	(4.32586655496687e+001dB,-4.61307851899957e+001°)
2.82590759075886e+008	(4.32582520137708e+001dB,-4.61356407461555e+001°)
2.82628262826261e+008	(4.32578384697962e+001dB,-4.61404959254868e+001°)
2.82665766576636e+008	(4.32574249177523e+001dB,-4.61453507280814e+001°)
2.82703270327011e+008	(4.32570113576439e+001dB,-4.61502051539560e+001°)
2.82740774077386e+008	(4.32565977894856e+001dB,-4.61550592031434e+001°)
2.82778277827761e+008	(4.32561842132846e+001dB,-4.61599128756410e+001°)
2.82815781578136e+008	(4.32557706290377e+001dB,-4.61647661716604e+001°)
2.82853285328511e+008	(4.32553570367671e+001dB,-4.61696190910683e+001°)
2.82890789078887e+008	(4.32549434364740e+001dB,-4.61744716339597e+001°)
2.82928292829262e+008	(4.32545298281679e+001dB,-4.61793238004221e+001°)
2.82965796579637e+008	(4.32541162118602e+001dB,-4.61841755904082e+001°)
2.83003300330012e+008	(4.32537025875548e+001dB,-4.61890270040322e+001°)
2.83040804080387e+008	(4.32532889552691e+001dB,-4.61938780411940e+001°)
2.83078307830762e+008	(4.32528753149980e+001dB,-4.61987287021582e+001°)
2.83115811581137e+008	(4.32524616667634e+001dB,-4.62035789867328e+001°)
2.83153315331512e+008	(4.32520480105568e+001dB,-4.62084288951864e+001°)
2.83190819081887e+008	(4.32516343463988e+001dB,-4.62132784274614e+001°)
2.83228322832262e+008	(4.32512206743029e+001dB,-4.62181275834544e+001°)
2.83265826582637e+008	(4.32508069942656e+001dB,-4.62229763633657e+001°)
2.83303330333012e+008	(4.32503933062974e+001dB,-4.62278247672478e+001°)
2.83340834083387e+008	(4.32499796104155e+001dB,-4.62326727950102e+001°)
2.83378337833762e+008	(4.32495659066089e+001dB,-4.62375204469138e+001°)
2.83415841584137e+008	(4.32491521949119e+001dB,-4.62423677227308e+001°)
2.83453345334512e+008	(4.32487384753079e+001dB,-4.62472146227422e+001°)
2.83490849084887e+008	(4.32483247478285e+001dB,-4.62520611467004e+001°)
2.83528352835262e+008	(4.32479110124625e+001dB,-4.62569072949763e+001°)
2.83565856585637e+008	(4.32474972692261e+001dB,-4.62617530674276e+001°)
2.83603360336012e+008	(4.32470835181245e+001dB,-4.62665984641461e+001°)
2.83640864086387e+008	(4.32466697591720e+001dB,-4.62714434850904e+001°)
2.83678367836762e+008	(4.32462559923771e+001dB,-4.62762881303334e+001°)
2.83715871587137e+008	(4.32458422177434e+001dB,-4.62811323999544e+001°)
2.83753375337512e+008	(4.32454284352737e+001dB,-4.62859762940549e+001°)
2.83790879087887e+008	(4.32450146449940e+001dB,-4.62908198124574e+001°)
2.83828382838262e+008	(4.32446008468997e+001dB,-4.62956629553829e+001°)
2.83865886588637e+008	(4.32441870409927e+001dB,-4.63005057229085e+001°)
2.83903390339012e+008	(4.32437732272958e+001dB,-4.63053481149246e+001°)
2.83940894089387e+008	(4.32433594058089e+001dB,-4.63101901315611e+001°)
2.83978397839762e+008	(4.32429455765402e+001dB,-4.63150317728976e+001°)
2.84015901590137e+008	(4.32425317395045e+001dB,-4.63198730388077e+001°)
2.84053405340513e+008	(4.32421178946993e+001dB,-4.63247139295741e+001°)
2.84090909090888e+008	(4.32417040421496e+001dB,-4.63295544449452e+001°)
2.84128412841263e+008	(4.32412901818513e+001dB,-4.63343945851634e+001°)
2.84165916591638e+008	(4.32408763138094e+001dB,-4.63392343502362e+001°)
2.84203420342013e+008	(4.32404624380387e+001dB,-4.63440737402034e+001°)
2.84240924092388e+008	(4.32400485545480e+001dB,-4.63489127550940e+001°)
2.84278427842763e+008	(4.32396346633415e+001dB,-4.63537513949384e+001°)
2.84315931593138e+008	(4.32392207644273e+001dB,-4.63585896598368e+001°)
2.84353435343513e+008	(4.32388068578264e+001dB,-4.63634275496310e+001°)
2.84390939093888e+008	(4.32383929435285e+001dB,-4.63682650645730e+001°)
2.84428442844263e+008	(4.32379790215536e+001dB,-4.63731022046403e+001°)
2.84465946594638e+008	(4.32375650919029e+001dB,-4.63779389699003e+001°)
2.84503450345013e+008	(4.32371511545914e+001dB,-4.63827753603163e+001°)
2.84540954095388e+008	(4.32367372096225e+001dB,-4.63876113759634e+001°)
2.84578457845763e+008	(4.32363232570067e+001dB,-4.63924470169066e+001°)
2.84615961596138e+008	(4.32359092967543e+001dB,-4.63972822831304e+001°)
2.84653465346513e+008	(4.32354953288607e+001dB,-4.64021171748362e+001°)
2.84690969096888e+008	(4.32350813533542e+001dB,-4.64069516918176e+001°)
2.84728472847263e+008	(4.32346673702344e+001dB,-4.64117858342186e+001°)
2.84765976597638e+008	(4.32342533795049e+001dB,-4.64166196021371e+001°)
2.84803480348013e+008	(4.32338393811747e+001dB,-4.64214529956208e+001°)
2.84840984098388e+008	(4.32334253752499e+001dB,-4.64262860146742e+001°)
2.84878487848763e+008	(4.32330113617499e+001dB,-4.64311186592611e+001°)
2.84915991599138e+008	(4.32325973406733e+001dB,-4.64359509295671e+001°)
2.84953495349513e+008	(4.32321833120365e+001dB,-4.64407828254331e+001°)
2.84990999099888e+008	(4.32317692758428e+001dB,-4.64456143470286e+001°)
2.85028502850263e+008	(4.32313552320974e+001dB,-4.64504454944386e+001°)
2.85066006600638e+008	(4.32309411808092e+001dB,-4.64552762676360e+001°)
2.85103510351013e+008	(4.32305271219958e+001dB,-4.64601066666143e+001°)
2.85141014101388e+008	(4.32301130556535e+001dB,-4.64649366914929e+001°)
2.85178517851763e+008	(4.32296989817939e+001dB,-4.64697663423050e+001°)
2.85216021602139e+008	(4.32292849004222e+001dB,-4.64745956191577e+001°)
2.85253525352514e+008	(4.32288708115565e+001dB,-4.64794245218878e+001°)
2.85291029102889e+008	(4.32284567151979e+001dB,-4.64842530507126e+001°)
2.85328532853264e+008	(4.32280426113588e+001dB,-4.64890812055830e+001°)
2.85366036603639e+008	(4.32276285000357e+001dB,-4.64939089866364e+001°)
2.85403540354014e+008	(4.32272143812531e+001dB,-4.64987363937904e+001°)
2.85441044104389e+008	(4.32268002550075e+001dB,-4.65035634271493e+001°)
2.85478547854764e+008	(4.32263861213132e+001dB,-4.65083900867561e+001°)
2.85516051605139e+008	(4.32259719801785e+001dB,-4.65132163725895e+001°)
2.85553555355514e+008	(4.32255578316041e+001dB,-4.65180422848325e+001°)
2.85591059105889e+008	(4.32251436756083e+001dB,-4.65228678233509e+001°)
2.85628562856264e+008	(4.32247295121887e+001dB,-4.65276929883533e+001°)
2.85666066606639e+008	(4.32243153413669e+001dB,-4.65325177797007e+001°)
2.85703570357014e+008	(4.32239011631439e+001dB,-4.65373421974879e+001°)
2.85741074107389e+008	(4.32234869775148e+001dB,-4.65421662419561e+001°)
2.85778577857764e+008	(4.32230727845100e+001dB,-4.65469899128703e+001°)
2.85816081608139e+008	(4.32226585841357e+001dB,-4.65518132102921e+001°)
2.85853585358514e+008	(4.32222443763782e+001dB,-4.65566361345187e+001°)
2.85891089108889e+008	(4.32218301612711e+001dB,-4.65614586852842e+001°)
2.85928592859264e+008	(4.32214159388012e+001dB,-4.65662808628820e+001°)
2.85966096609639e+008	(4.32210017089928e+001dB,-4.65711026671858e+001°)
2.86003600360014e+008	(4.32205874718438e+001dB,-4.65759240983107e+001°)
2.86041104110389e+008	(4.32201732273693e+001dB,-4.65807451562258e+001°)
2.86078607860764e+008	(4.32197589755685e+001dB,-4.65855658411188e+001°)
2.86116111611139e+008	(4.32193447164686e+001dB,-4.65903861527386e+001°)
2.86153615361514e+008	(4.32189304500480e+001dB,-4.65952060915330e+001°)
2.86191119111889e+008	(4.32185161763442e+001dB,-4.66000256571706e+001°)
2.86228622862264e+008	(4.32181018953536e+001dB,-4.66048448498425e+001°)
2.86266126612639e+008	(4.32176876070761e+001dB,-4.66096636696574e+001°)
2.86303630363014e+008	(4.32172733115265e+001dB,-4.66144821165986e+001°)
2.86341134113389e+008	(4.32168590087169e+001dB,-4.66193001906811e+001°)
2.86378637863765e+008	(4.32164446986491e+001dB,-4.66241178919897e+001°)
2.86416141614140e+008	(4.32160303813423e+001dB,-4.66289352204199e+001°)
2.86453645364515e+008	(4.32156160567934e+001dB,-4.66337521761792e+001°)
2.86491149114890e+008	(4.32152017250043e+001dB,-4.66385687593482e+001°)
2.86528652865265e+008	(4.32147873860051e+001dB,-4.66433849697663e+001°)
2.86566156615640e+008	(4.32143730397869e+001dB,-4.66482008075975e+001°)
2.86603660366015e+008	(4.32139586863564e+001dB,-4.66530162729082e+001°)
2.86641164116390e+008	(4.32135443257319e+001dB,-4.66578313656695e+001°)
2.86678667866765e+008	(4.32131299579226e+001dB,-4.66626460859071e+001°)
2.86716171617140e+008	(4.32127155829173e+001dB,-4.66674604338305e+001°)
2.86753675367515e+008	(4.32123012007493e+001dB,-4.66722744091878e+001°)
2.86791179117890e+008	(4.32118868114112e+001dB,-4.66770880122676e+001°)
2.86828682868265e+008	(4.32114724149200e+001dB,-4.66819012429861e+001°)
2.86866186618640e+008	(4.32110580112729e+001dB,-4.66867141014736e+001°)
2.86903690369015e+008	(4.32106436004835e+001dB,-4.66915265877074e+001°)
2.86941194119390e+008	(4.32102291825650e+001dB,-4.66963387016898e+001°)
2.86978697869765e+008	(4.32098147575209e+001dB,-4.67011504435062e+001°)
2.87016201620140e+008	(4.32094003253525e+001dB,-4.67059618132517e+001°)
2.87053705370515e+008	(4.32089858860863e+001dB,-4.67107728108408e+001°)
2.87091209120890e+008	(4.32085714397055e+001dB,-4.67155834365149e+001°)
2.87128712871265e+008	(4.32081569862356e+001dB,-4.67203936901207e+001°)
2.87166216621640e+008	(4.32077425256804e+001dB,-4.67252035717627e+001°)
2.87203720372015e+008	(4.32073280580570e+001dB,-4.67300130814222e+001°)
2.87241224122390e+008	(4.32069135833538e+001dB,-4.67348222192702e+001°)
2.87278727872765e+008	(4.32064991015849e+001dB,-4.67396309853393e+001°)
2.87316231623140e+008	(4.32060846127732e+001dB,-4.67444393795034e+001°)
2.87353735373515e+008	(4.32056701169160e+001dB,-4.67492474018868e+001°)
2.87391239123890e+008	(4.32052556140159e+001dB,-4.67540550526149e+001°)
2.87428742874265e+008	(4.32048411041009e+001dB,-4.67588623315641e+001°)
2.87466246624640e+008	(4.32044265871513e+001dB,-4.67636692389404e+001°)
2.87503750375016e+008	(4.32040120631908e+001dB,-4.67684757747171e+001°)
2.87541254125391e+008	(4.32035975322275e+001dB,-4.67732819389267e+001°)
2.87578757875766e+008	(4.32031829942712e+001dB,-4.67780877315565e+001°)
2.87616261626141e+008	(4.32027684493166e+001dB,-4.67828931528461e+001°)
2.87653765376516e+008	(4.32023538973927e+001dB,-4.67876982025382e+001°)
2.87691269126891e+008	(4.32019393384881e+001dB,-4.67925028809269e+001°)
2.87728772877266e+008	(4.32015247726222e+001dB,-4.67973071879109e+001°)
2.87766276627641e+008	(4.32011101997965e+001dB,-4.68021111236206e+001°)
2.87803780378016e+008	(4.32006956200203e+001dB,-4.68069146880605e+001°)
2.87841284128391e+008	(4.32002810333134e+001dB,-4.68117178811419e+001°)
2.87878787878766e+008	(4.31998664396693e+001dB,-4.68165207031117e+001°)
2.87916291629141e+008	(4.31994518390998e+001dB,-4.68213231538746e+001°)
2.87953795379516e+008	(4.31990372316125e+001dB,-4.68261252335680e+001°)
2.87991299129891e+008	(4.31986226172174e+001dB,-4.68309269421652e+001°)
2.88028802880266e+008	(4.31982079959249e+001dB,-4.68357282797014e+001°)
2.88066306630641e+008	(4.31977933677365e+001dB,-4.68405292462565e+001°)
2.88103810381016e+008	(4.31973787326691e+001dB,-4.68453298418055e+001°)
2.88141314131391e+008	(4.31969640907170e+001dB,-4.68501300665112e+001°)
2.88178817881766e+008	(4.31965494419008e+001dB,-4.68549299203181e+001°)
2.88216321632141e+008	(4.31961347862235e+001dB,-4.68597294032543e+001°)
2.88253825382516e+008	(4.31957201237033e+001dB,-4.68645285153126e+001°)
2.88291329132891e+008	(4.31953054543274e+001dB,-4.68693272567321e+001°)
2.88328832883266e+008	(4.31948907781169e+001dB,-4.68741256273960e+001°)
2.88366336633641e+008	(4.31944760950757e+001dB,-4.68789236274329e+001°)
2.88403840384016e+008	(4.31940614052197e+001dB,-4.68837212567348e+001°)
2.88441344134391e+008	(4.31936467085498e+001dB,-4.68885185154701e+001°)
2.88478847884766e+008	(4.31932320050762e+001dB,-4.68933154036369e+001°)
2.88516351635141e+008	(4.31928172948097e+001dB,-4.68981119212586e+001°)
2.88553855385516e+008	(4.31924025777471e+001dB,-4.69029080684630e+001°)
2.88591359135891e+008	(4.31919878539050e+001dB,-4.69077038452353e+001°)
2.88628862886266e+008	(4.31915731232932e+001dB,-4.69124992515597e+001°)
2.88666366636642e+008	(4.31911583859199e+001dB,-4.69172942875025e+001°)
2.88703870387017e+008	(4.31907436417794e+001dB,-4.69220889532426e+001°)
2.88741374137392e+008	(4.31903288908992e+001dB,-4.69268832486009e+001°)
2.88778877887767e+008	(4.31899141332710e+001dB,-4.69316771738178e+001°)
2.88816381638142e+008	(4.31894993689240e+001dB,-4.69364707286741e+001°)
2.88853885388517e+008	(4.31890845978420e+001dB,-4.69412639134863e+001°)
2.88891389138892e+008	(4.31886698200422e+001dB,-4.69460567281964e+001°)
2.88928892889267e+008	(4.31882550355409e+001dB,-4.69508491727341e+001°)
2.88966396639642e+008	(4.31878402443337e+001dB,-4.69556412472961e+001°)
2.89003900390017e+008	(4.31874254464290e+001dB,-4.69604329519139e+001°)
2.89041404140392e+008	(4.31870106418465e+001dB,-4.69652242864978e+001°)
2.89078907890767e+008	(4.31865958305932e+001dB,-4.69700152511149e+001°)
2.89116411641142e+008	(4.31861810126612e+001dB,-4.69748058459314e+001°)
2.89153915391517e+008	(4.31857661880671e+001dB,-4.69795960709266e+001°)
2.89191419141892e+008	(4.31853513568239e+001dB,-4.69843859260747e+001°)
2.89228922892267e+008	(4.31849365189376e+001dB,-4.69891754114853e+001°)
2.89266426642642e+008	(4.31845216744076e+001dB,-4.69939645272135e+001°)
2.89303930393017e+008	(4.31841068232436e+001dB,-4.69987532733019e+001°)
2.89341434143392e+008	(4.31836919654679e+001dB,-4.70035416496725e+001°)
2.89378937893767e+008	(4.31832771010795e+001dB,-4.70083296564393e+001°)
2.89416441644142e+008	(4.31828622300823e+001dB,-4.70131172936848e+001°)
2.89453945394517e+008	(4.31824473524900e+001dB,-4.70179045613664e+001°)
2.89491449144892e+008	(4.31820324683021e+001dB,-4.70226914596608e+001°)
2.89528952895267e+008	(4.31816175775416e+001dB,-4.70274779883937e+001°)
2.89566456645642e+008	(4.31812026801980e+001dB,-4.70322641478746e+001°)
2.89603960396017e+008	(4.31807877762944e+001dB,-4.70370499379074e+001°)
2.89641464146392e+008	(4.31803728658277e+001dB,-4.70418353586655e+001°)
2.89678967896767e+008	(4.31799579488159e+001dB,-4.70466204101155e+001°)
2.89716471647142e+008	(4.31795430252554e+001dB,-4.70514050924332e+001°)
2.89753975397517e+008	(4.31791280951695e+001dB,-4.70561894053957e+001°)
2.89791479147892e+008	(4.31787131585542e+001dB,-4.70609733492963e+001°)
2.89828982898268e+008	(4.31782982154148e+001dB,-4.70657569241048e+001°)
2.89866486648643e+008	(4.31778832657761e+001dB,-4.70705401297264e+001°)
2.89903990399018e+008	(4.31774683096253e+001dB,-4.70753229664422e+001°)
2.89941494149393e+008	(4.31770533469790e+001dB,-4.70801054341222e+001°)
2.89978997899768e+008	(4.31766383778501e+001dB,-4.70848875328175e+001°)
2.90016501650143e+008	(4.31762234022406e+001dB,-4.70896692626402e+001°)
2.90054005400518e+008	(4.31758084201561e+001dB,-4.70944506236291e+001°)
2.90091509150893e+008	(4.31753934316165e+001dB,-4.70992316156813e+001°)
2.90129012901268e+008	(4.31749784366176e+001dB,-4.71040122390107e+001°)
2.90166516651643e+008	(4.31745634351671e+001dB,-4.71087924935652e+001°)
2.90204020402018e+008	(4.31741484272878e+001dB,-4.71135723793568e+001°)
2.90241524152393e+008	(4.31737334129591e+001dB,-4.71183518966274e+001°)
2.90279027902768e+008	(4.31733183922213e+001dB,-4.71231310451417e+001°)
2.90316531653143e+008	(4.31729033650693e+001dB,-4.71279098250331e+001°)
2.90354035403518e+008	(4.31724883315029e+001dB,-4.71326882364376e+001°)
2.90391539153893e+008	(4.31720732915351e+001dB,-4.71374662793538e+001°)
2.90429042904268e+008	(4.31716582451759e+001dB,-4.71422439537797e+001°)
2.90466546654643e+008	(4.31712431924335e+001dB,-4.71470212597482e+001°)
2.90504050405018e+008	(4.31708281333056e+001dB,-4.71517981974361e+001°)
2.90541554155393e+008	(4.31704130678200e+001dB,-4.71565747666561e+001°)
2.90579057905768e+008	(4.31699979959729e+001dB,-4.71613509675509e+001°)
2.90616561656143e+008	(4.31695829177668e+001dB,-4.71661268002985e+001°)
2.90654065406518e+008	(4.31691678332210e+001dB,-4.71709022646971e+001°)
2.90691569156893e+008	(4.31687527423369e+001dB,-4.71756773609192e+001°)
2.90729072907268e+008	(4.31683376451173e+001dB,-4.71804520890935e+001°)
2.90766576657643e+008	(4.31679225415827e+001dB,-4.71852264490691e+001°)
2.90804080408018e+008	(4.31675074317366e+001dB,-4.71900004409438e+001°)
2.90841584158393e+008	(4.31670923155806e+001dB,-4.71947740648218e+001°)
2.90879087908768e+008	(4.31666771931219e+001dB,-4.71995473207853e+001°)
2.90916591659143e+008	(4.31662620643736e+001dB,-4.72043202087910e+001°)
2.90954095409518e+008	(4.31658469293448e+001dB,-4.72090927288149e+001°)
2.90991599159894e+008	(4.31654317880461e+001dB,-4.72138648809634e+001°)
2.91029102910269e+008	(4.31650166404781e+001dB,-4.72186366653121e+001°)
2.91066606660644e+008	(4.31646014866492e+001dB,-4.72234080819082e+001°)
2.91104110411019e+008	(4.31641863265658e+001dB,-4.72281791307943e+001°)
2.91141614161394e+008	(4.31637711602455e+001dB,-4.72329498118767e+001°)
2.91179117911769e+008	(4.31633559876857e+001dB,-4.72377201253529e+001°)
2.91216621662144e+008	(4.31629408088917e+001dB,-4.72424900712641e+001°)
2.91254125412519e+008	(4.31625256238897e+001dB,-4.72472596494475e+001°)
2.91291629162894e+008	(4.31621104326673e+001dB,-4.72520288601894e+001°)
2.91329132913269e+008	(4.31616952352434e+001dB,-4.72567977034136e+001°)
2.91366636663644e+008	(4.31612800316250e+001dB,-4.72615661790910e+001°)
2.91404140414019e+008	(4.31608648218159e+001dB,-4.72663342874397e+001°)
2.91441644164394e+008	(4.31604496058252e+001dB,-4.72711020283910e+001°)
2.91479147914769e+008	(4.31600343836614e+001dB,-4.72758694019800e+001°)
2.91516651665144e+008	(4.31596191553331e+001dB,-4.72806364082547e+001°)
2.91554155415519e+008	(4.31592039208497e+001dB,-4.72854030472533e+001°)
2.91591659165894e+008	(4.31587886802095e+001dB,-4.72901693190969e+001°)
2.91629162916269e+008	(4.31583734334293e+001dB,-4.72949352237402e+001°)
2.91666666666644e+008	(4.31579581805175e+001dB,-4.72997007612065e+001°)
2.91704170417019e+008	(4.31575429214813e+001dB,-4.73044659315455e+001°)
2.91741674167394e+008	(4.31571276563302e+001dB,-4.73092307347956e+001°)
2.91779177917769e+008	(4.31567123850519e+001dB,-4.73139951711880e+001°)
2.91816681668144e+008	(4.31562971076841e+001dB,-4.73187592404798e+001°)
2.91854185418519e+008	(4.31558818242196e+001dB,-4.73235229428136e+001°)
2.91891689168894e+008	(4.31554665346654e+001dB,-4.73282862782642e+001°)
2.91929192919269e+008	(4.31550512390319e+001dB,-4.73330492468889e+001°)
2.91966696669644e+008	(4.31546359373223e+001dB,-4.73378118487324e+001°)
